timestamp,temperature,humidity,precipitation,cloud_cover,condition
2026-06-17T07:00,26.8,71,0.0,58,Clear
2026-06-17T08:00,28.8,61,0.0,92,Cloudy
2026-06-17T09:00,31.1,48,0.0,98,Cloudy
2026-06-17T10:00,32.9,40,0.0,79,Cloudy
2026-06-17T11:00,34.4,34,0.0,37,Clear
2026-06-17T12:00,35.5,29,0.0,27,Clear
2026-06-17T13:00,36.5,25,0.0,31,Clear
2026-06-17T14:00,36.8,24,0.0,20,Clear
2026-06-17T15:00,36.5,21,0.0,55,Clear
2026-06-17T16:00,35.9,20,0.0,73,Cloudy
2026-06-17T17:00,36.5,19,0.0,23,Clear
2026-06-17T18:00,35.1,22,0.0,30,Clear
2026-06-17T19:00,32.5,32,0.0,18,Clear
2026-06-17T20:00,31.2,40,0.0,9,Clear
2026-06-17T21:00,30.6,43,0.0,9,Clear
2026-06-17T22:00,29.6,49,0.0,8,Clear
2026-06-17T23:00,28.4,57,0.0,5,Clear
2026-06-18T00:00,27.2,61,0.0,12,Clear
2026-06-18T01:00,26.2,67,0.0,57,Clear
2026-06-18T02:00,25.6,70,0.0,98,Cloudy
2026-06-18T03:00,25.2,73,0.0,82,Cloudy
2026-06-18T04:00,24.9,75,0.0,26,Clear
2026-06-18T05:00,24.7,77,0.0,2,Clear
2026-06-18T06:00,24.9,77,0.0,1,Clear
2026-06-18T07:00,26.1,72,0.0,5,Clear
2026-06-18T08:00,27.9,63,0.0,1,Clear
2026-06-18T09:00,30.2,51,0.0,0,Clear
2026-06-18T10:00,32.2,42,0.0,3,Clear
2026-06-18T11:00,34.1,32,0.0,6,Clear
2026-06-18T12:00,35.4,27,0.0,10,Clear
2026-06-18T13:00,36.3,23,0.0,16,Clear
2026-06-18T14:00,36.3,22,0.0,30,Clear
2026-06-18T15:00,35.8,22,0.0,50,Clear
2026-06-18T16:00,35.1,24,0.0,56,Clear
2026-06-18T17:00,35.0,24,0.0,26,Clear
2026-06-18T18:00,33.8,28,0.0,53,Clear
2026-06-18T19:00,33.2,31,0.0,58,Clear
2026-06-18T20:00,31.7,35,0.0,47,Clear
2026-06-18T21:00,30.7,43,0.0,14,Clear
2026-06-18T22:00,29.7,47,0.0,24,Clear
2026-06-18T23:00,29.0,51,0.0,35,Clear
2026-06-19T00:00,28.0,54,0.0,22,Clear
2026-06-19T01:00,27.2,57,0.0,30,Clear
2026-06-19T02:00,26.3,63,0.0,63,Clear
2026-06-19T03:00,25.6,69,0.0,41,Clear
2026-06-19T04:00,25.1,72,0.0,30,Clear
2026-06-19T05:00,24.8,78,0.0,11,Clear
2026-06-19T06:00,24.8,79,0.0,20,Clear
2026-06-19T07:00,25.9,73,0.0,9,Clear
2026-06-19T08:00,27.7,62,0.0,24,Clear
2026-06-19T09:00,30.0,50,0.0,33,Clear
2026-06-19T10:00,32.1,39,0.0,49,Clear
2026-06-19T11:00,34.0,31,0.0,31,Clear
2026-06-19T12:00,35.1,26,0.0,25,Clear
2026-06-19T13:00,35.3,25,0.0,12,Clear
2026-06-19T14:00,35.9,24,0.0,16,Clear
2026-06-19T15:00,35.9,24,0.0,82,Cloudy
2026-06-19T16:00,35.5,25,0.0,32,Clear
2026-06-19T17:00,35.9,22,0.0,29,Clear
2026-06-19T18:00,35.1,21,0.0,9,Clear
2026-06-19T19:00,34.5,22,0.0,21,Clear
2026-06-19T20:00,33.0,29,0.0,88,Cloudy
2026-06-19T21:00,31.3,37,0.0,85,Cloudy
2026-06-19T22:00,30.2,42,0.0,5,Clear
2026-06-19T23:00,29.0,49,0.0,69,Clear
2026-06-20T00:00,28.2,53,0.0,79,Cloudy
2026-06-20T01:00,27.8,55,0.0,70,Clear
2026-06-20T02:00,27.3,57,0.0,98,Cloudy
2026-06-20T03:00,26.9,59,0.0,96,Cloudy
2026-06-20T04:00,26.5,60,0.0,89,Cloudy
2026-06-20T05:00,25.9,67,0.0,93,Cloudy
2026-06-20T06:00,25.7,70,0.0,70,Clear
2026-06-20T07:00,26.6,68,0.0,56,Clear
2026-06-20T08:00,28.4,59,0.0,16,Clear
2026-06-20T09:00,30.6,48,0.0,16,Clear
2026-06-20T10:00,32.5,40,0.0,19,Clear
2026-06-20T11:00,34.0,34,0.0,66,Clear
2026-06-20T12:00,34.5,32,0.2,45,Light Rain
2026-06-20T13:00,35.3,30,0.1,68,Clear
2026-06-20T14:00,35.7,28,0.0,95,Cloudy
2026-06-20T15:00,35.3,30,0.1,97,Cloudy
2026-06-20T16:00,34.2,32,0.1,60,Clear
2026-06-20T17:00,35.3,30,0.2,22,Light Rain
2026-06-20T18:00,34.5,32,0.0,30,Clear
2026-06-20T19:00,31.2,50,0.8,80,Light Rain
2026-06-20T20:00,29.6,54,0.5,88,Light Rain
2026-06-20T21:00,30.0,51,0.1,73,Cloudy
2026-06-20T22:00,29.2,56,0.0,49,Clear
2026-06-20T23:00,27.2,71,0.0,100,Cloudy
2026-06-21T00:00,27.2,72,0.1,100,Cloudy
2026-06-21T01:00,27.8,66,0.0,100,Cloudy
2026-06-21T02:00,27.5,68,0.0,100,Cloudy
2026-06-21T03:00,26.8,71,0.0,96,Cloudy
2026-06-21T04:00,26.5,71,0.0,95,Cloudy
2026-06-21T05:00,26.3,69,0.0,26,Clear
2026-06-21T06:00,26.3,69,0.0,54,Clear
2026-06-21T07:00,27.0,65,0.0,62,Clear
2026-06-21T08:00,28.7,55,0.0,99,Cloudy
2026-06-21T09:00,30.5,47,0.0,98,Cloudy
2026-06-21T10:00,32.1,41,0.0,95,Cloudy
2026-06-21T11:00,34.0,36,0.0,0,Clear
2026-06-21T12:00,35.1,31,0.0,1,Clear
2026-06-21T13:00,36.0,27,0.0,8,Clear
2026-06-21T14:00,36.5,25,0.0,25,Clear
2026-06-21T15:00,36.7,26,0.0,63,Clear
2026-06-21T16:00,36.5,27,0.0,63,Clear
2026-06-21T17:00,36.7,26,0.0,18,Clear
2026-06-21T18:00,35.8,27,0.0,47,Clear
2026-06-21T19:00,34.3,31,0.0,54,Clear
2026-06-21T20:00,33.2,37,0.0,19,Clear
2026-06-21T21:00,32.7,39,0.0,5,Clear
2026-06-21T22:00,31.3,47,0.0,13,Clear
2026-06-21T23:00,29.3,56,0.0,64,Clear
2026-06-22T00:00,24.2,87,1.0,83,Light Rain
2026-06-22T01:00,24.7,91,0.9,100,Light Rain
2026-06-22T02:00,25.8,80,0.0,52,Clear
2026-06-22T03:00,25.7,82,0.0,41,Clear
2026-06-22T04:00,25.7,78,0.0,45,Clear
2026-06-22T05:00,27.3,69,0.0,99,Cloudy
2026-06-22T06:00,27.4,69,0.0,21,Clear
2026-06-22T07:00,28.3,66,0.0,1,Clear
2026-06-22T08:00,29.8,59,0.0,7,Clear
2026-06-22T09:00,31.4,52,0.0,11,Clear
2026-06-22T10:00,32.6,47,0.0,12,Clear
2026-06-22T11:00,33.0,42,0.0,38,Clear
2026-06-22T12:00,34.5,38,0.1,22,Clear
2026-06-22T13:00,35.6,36,0.0,34,Clear
2026-06-22T14:00,35.8,36,0.0,43,Clear
2026-06-22T15:00,34.2,38,0.5,48,Light Rain
2026-06-22T16:00,25.8,83,3.8,84,Heavy Rain
2026-06-22T17:00,26.6,89,0.7,9,Light Rain
2026-06-22T18:00,27.3,82,0.9,35,Light Rain
2026-06-22T19:00,27.2,75,0.1,13,Clear
2026-06-22T20:00,27.0,75,0.0,1,Clear
2026-06-22T21:00,26.8,79,0.0,5,Clear
2026-06-22T22:00,26.6,81,0.0,9,Clear
2026-06-22T23:00,26.5,72,0.2,30,Light Rain
2026-06-23T00:00,25.9,72,0.0,96,Cloudy
2026-06-23T01:00,25.7,73,0.0,83,Cloudy
2026-06-23T02:00,25.7,75,0.0,88,Cloudy
2026-06-23T03:00,25.7,76,0.0,86,Cloudy
2026-06-23T04:00,25.6,75,0.0,59,Clear
2026-06-23T05:00,25.4,76,0.0,95,Cloudy
2026-06-23T06:00,24.8,79,0.1,87,Cloudy
2026-06-23T07:00,25.7,76,0.0,50,Clear
2026-06-23T08:00,27.1,71,0.2,91,Light Rain
2026-06-23T09:00,28.7,65,0.3,76,Light Rain
2026-06-23T10:00,29.4,60,0.0,66,Clear
2026-06-23T11:00,29.2,59,0.4,72,Light Rain
2026-06-23T12:00,27.3,71,3.1,98,Heavy Rain
2026-06-23T13:00,29.3,63,0.5,61,Light Rain
2026-06-23T14:00,32.0,53,0.0,100,Cloudy
2026-06-23T15:00,26.5,81,2.6,77,Heavy Rain
2026-06-23T16:00,27.5,71,0.7,87,Light Rain
2026-06-23T17:00,24.4,93,1.2,100,Heavy Rain
2026-06-23T18:00,25.1,92,5.0,100,Heavy Rain
2026-06-23T19:00,24.6,92,2.7,100,Heavy Rain
2026-06-23T20:00,24.5,92,1.3,100,Heavy Rain
2026-06-23T21:00,24.5,93,0.6,100,Light Rain
2026-06-23T22:00,23.9,92,1.2,100,Heavy Rain
2026-06-23T23:00,23.4,93,0.5,100,Light Rain
2026-06-24T00:00,23.2,94,1.8,100,Heavy Rain
2026-06-24T01:00,23.1,95,1.7,100,Heavy Rain
2026-06-24T02:00,22.7,93,1.0,100,Light Rain
2026-06-24T03:00,22.6,95,1.6,100,Heavy Rain
2026-06-24T04:00,22.7,95,1.2,100,Heavy Rain
2026-06-24T05:00,22.8,93,0.5,100,Light Rain
2026-06-24T06:00,23.3,90,0.0,99,Cloudy
2026-06-24T07:00,23.8,89,0.4,98,Light Rain
2026-06-24T08:00,24.7,84,0.1,100,Cloudy
2026-06-24T09:00,24.1,88,0.4,100,Light Rain
2026-06-24T10:00,24.3,81,1.0,100,Light Rain
2026-06-24T11:00,24.6,78,0.3,100,Light Rain
2026-06-24T12:00,25.1,81,0.3,100,Light Rain
2026-06-24T13:00,24.6,89,0.6,100,Light Rain
2026-06-24T14:00,26.7,72,0.2,99,Light Rain
2026-06-24T15:00,28.4,57,0.0,100,Cloudy
2026-06-24T16:00,27.7,59,0.0,100,Cloudy
2026-06-24T17:00,25.6,80,0.0,100,Cloudy
2026-06-24T18:00,24.4,86,0.3,100,Light Rain
2026-06-24T19:00,23.9,90,0.2,100,Light Rain
2026-06-24T20:00,23.9,92,0.3,100,Light Rain
2026-06-24T21:00,23.5,93,1.2,100,Heavy Rain
2026-06-24T22:00,23.4,95,0.5,99,Light Rain
2026-06-24T23:00,23.6,94,0.2,97,Light Rain
2026-06-25T00:00,23.4,93,0.0,89,Cloudy
2026-06-25T01:00,23.2,92,0.0,100,Cloudy
2026-06-25T02:00,23.4,91,0.0,100,Cloudy
2026-06-25T03:00,23.7,86,0.0,100,Cloudy
2026-06-25T04:00,23.5,85,0.0,100,Cloudy
2026-06-25T05:00,23.0,94,0.0,100,Cloudy
2026-06-25T06:00,23.2,92,0.1,100,Cloudy
2026-06-25T07:00,23.6,92,0.1,100,Cloudy
2026-06-25T08:00,23.8,91,0.4,100,Light Rain
2026-06-25T09:00,25.1,85,0.3,80,Light Rain
2026-06-25T10:00,27.4,71,0.0,48,Clear
2026-06-25T11:00,28.1,66,0.1,99,Cloudy
2026-06-25T12:00,28.9,61,0.1,66,Clear
2026-06-25T13:00,29.6,58,0.0,99,Cloudy
2026-06-25T14:00,30.6,56,0.0,99,Cloudy
2026-06-25T15:00,26.3,76,1.2,98,Heavy Rain
2026-06-25T16:00,27.4,74,0.6,70,Light Rain
2026-06-25T17:00,29.8,56,0.0,100,Cloudy
2026-06-25T18:00,27.3,73,0.3,99,Light Rain
2026-06-25T19:00,24.5,89,0.9,100,Light Rain
2026-06-25T20:00,23.7,95,0.7,100,Light Rain
2026-06-25T21:00,24.1,94,0.0,83,Cloudy
2026-06-25T22:00,24.3,92,0.0,100,Cloudy
2026-06-25T23:00,25.7,80,0.0,98,Cloudy
2026-06-26T00:00,25.6,77,0.0,95,Cloudy
2026-06-26T01:00,25.0,79,0.0,88,Cloudy
2026-06-26T02:00,24.1,84,0.0,98,Cloudy
2026-06-26T03:00,23.5,88,0.0,74,Cloudy
2026-06-26T04:00,23.3,90,0.0,92,Cloudy
2026-06-26T05:00,23.7,91,0.0,98,Cloudy
2026-06-26T06:00,23.8,90,0.0,100,Cloudy
2026-06-26T07:00,24.8,84,0.0,91,Cloudy
2026-06-26T08:00,26.2,77,0.0,55,Clear
2026-06-26T09:00,28.0,67,0.0,95,Cloudy
2026-06-26T10:00,29.5,60,0.0,87,Cloudy
2026-06-26T11:00,30.8,57,0.0,83,Cloudy
2026-06-26T12:00,31.1,56,0.1,88,Cloudy
2026-06-26T13:00,31.5,54,0.1,95,Cloudy
2026-06-26T14:00,31.4,55,0.3,94,Light Rain
2026-06-26T15:00,31.0,55,0.0,82,Cloudy
2026-06-26T16:00,30.6,56,0.0,90,Cloudy
2026-06-26T17:00,27.7,72,0.1,100,Cloudy
2026-06-26T18:00,26.6,83,0.2,97,Light Rain
2026-06-26T19:00,26.8,77,0.0,98,Cloudy
2026-06-26T20:00,26.5,78,0.0,99,Cloudy
2026-06-26T21:00,26.6,82,0.5,97,Light Rain
2026-06-26T22:00,26.5,80,0.0,99,Cloudy
2026-06-26T23:00,26.9,73,0.0,100,Cloudy
2026-06-27T00:00,26.2,76,0.0,100,Cloudy
2026-06-27T01:00,25.6,78,0.0,99,Cloudy
2026-06-27T02:00,25.1,82,0.0,100,Cloudy
2026-06-27T03:00,24.7,85,0.0,99,Cloudy
2026-06-27T04:00,24.4,86,0.0,100,Cloudy
2026-06-27T05:00,24.1,91,0.0,100,Cloudy
2026-06-27T06:00,24.3,89,0.0,96,Cloudy
2026-06-27T07:00,25.1,85,0.0,63,Clear
2026-06-27T08:00,26.3,78,0.0,41,Clear
2026-06-27T09:00,28.3,68,0.0,47,Clear
2026-06-27T10:00,30.0,60,0.0,50,Clear
2026-06-27T11:00,30.9,54,0.0,72,Cloudy
2026-06-27T12:00,31.7,52,0.0,79,Cloudy
2026-06-27T13:00,30.6,55,0.0,98,Cloudy
2026-06-27T14:00,27.3,88,2.1,79,Heavy Rain
2026-06-27T15:00,30.3,67,0.5,70,Light Rain
2026-06-27T16:00,28.3,70,0.4,95,Light Rain
2026-06-27T17:00,26.3,89,0.3,94,Light Rain
2026-06-27T18:00,25.7,92,0.7,99,Light Rain
2026-06-27T19:00,25.5,94,0.1,91,Cloudy
2026-06-27T20:00,25.5,96,0.1,100,Cloudy
2026-06-27T21:00,25.5,96,0.0,94,Cloudy
2026-06-27T22:00,25.3,96,0.0,98,Cloudy
2026-06-27T23:00,24.4,93,0.0,100,Cloudy
2026-06-28T00:00,24.1,93,0.5,100,Light Rain
2026-06-28T01:00,24.2,94,0.8,100,Light Rain
2026-06-28T02:00,24.3,94,0.6,100,Light Rain
2026-06-28T03:00,24.2,94,0.3,100,Light Rain
2026-06-28T04:00,24.2,94,0.1,97,Cloudy
2026-06-28T05:00,22.7,98,0.1,100,Cloudy
2026-06-28T06:00,23.1,94,1.2,94,Heavy Rain
2026-06-28T07:00,24.7,90,0.1,99,Cloudy
2026-06-28T08:00,25.6,86,0.0,96,Cloudy
2026-06-28T09:00,27.8,71,0.0,98,Cloudy
2026-06-28T10:00,28.8,64,0.0,100,Cloudy
2026-06-28T11:00,29.4,61,0.0,99,Cloudy
2026-06-28T12:00,29.8,59,0.0,100,Cloudy
2026-06-28T13:00,30.7,54,0.0,100,Cloudy
2026-06-28T14:00,30.9,52,0.0,96,Cloudy
2026-06-28T15:00,30.7,51,0.0,99,Cloudy
2026-06-28T16:00,30.1,53,0.0,100,Cloudy
2026-06-28T17:00,29.5,59,0.0,100,Cloudy
2026-06-28T18:00,29.0,65,0.0,99,Cloudy
2026-06-28T19:00,27.9,70,0.0,97,Cloudy
2026-06-28T20:00,27.1,73,0.0,99,Cloudy
2026-06-28T21:00,24.7,87,0.1,96,Cloudy
2026-06-28T22:00,24.6,88,0.0,95,Cloudy
2026-06-28T23:00,24.1,93,0.0,100,Cloudy
2026-06-29T00:00,24.0,92,0.0,100,Cloudy
2026-06-29T01:00,23.9,93,0.0,99,Cloudy
2026-06-29T02:00,23.9,94,0.0,99,Cloudy
2026-06-29T03:00,24.0,93,0.0,100,Cloudy
2026-06-29T04:00,23.9,92,0.0,98,Cloudy
2026-06-29T05:00,24.3,89,0.0,100,Cloudy
2026-06-29T06:00,24.4,88,0.0,100,Cloudy
2026-06-29T07:00,25.1,85,0.0,99,Cloudy
2026-06-29T08:00,26.5,80,0.0,100,Cloudy
2026-06-29T09:00,28.0,72,0.0,69,Clear
2026-06-29T10:00,29.7,65,0.0,62,Clear
2026-06-29T11:00,30.3,62,0.1,100,Cloudy
2026-06-29T12:00,27.1,77,1.5,95,Heavy Rain
2026-06-29T13:00,28.1,77,2.4,93,Heavy Rain
2026-06-29T14:00,29.4,69,0.7,95,Light Rain
2026-06-29T15:00,30.9,59,0.1,99,Cloudy
2026-06-29T16:00,31.0,53,0.0,96,Cloudy
2026-06-29T17:00,26.1,85,2.1,99,Heavy Rain
2026-06-29T18:00,25.8,85,0.2,99,Light Rain
2026-06-29T19:00,24.9,91,0.5,100,Light Rain
2026-06-29T20:00,24.6,95,0.9,99,Light Rain
2026-06-29T21:00,24.8,96,0.2,100,Light Rain
2026-06-29T22:00,24.8,97,0.0,100,Cloudy
2026-06-29T23:00,25.2,92,0.0,100,Cloudy
2026-06-30T00:00,25.0,88,0.1,99,Cloudy
2026-06-30T01:00,24.9,78,0.0,100,Cloudy
2026-06-30T02:00,24.7,80,0.0,100,Cloudy
2026-06-30T03:00,24.3,83,0.0,100,Cloudy
2026-06-30T04:00,23.8,84,0.0,100,Cloudy
2026-06-30T05:00,23.6,84,0.0,100,Cloudy
2026-06-30T06:00,23.8,83,0.0,100,Cloudy
2026-06-30T07:00,24.3,82,0.0,98,Cloudy
2026-06-30T08:00,25.7,76,0.0,98,Cloudy
2026-06-30T09:00,26.7,72,0.0,91,Cloudy
2026-06-30T10:00,28.0,68,0.1,86,Cloudy
2026-06-30T11:00,29.5,61,0.0,80,Cloudy
2026-06-30T12:00,30.9,55,0.0,84,Cloudy
2026-06-30T13:00,31.9,50,0.0,95,Cloudy
2026-06-30T14:00,28.9,62,0.5,100,Light Rain
2026-06-30T15:00,27.0,80,2.1,100,Heavy Rain
2026-06-30T16:00,25.9,90,5.1,100,Heavy Rain
2026-06-30T17:00,25.7,87,6.0,93,Heavy Rain
2026-06-30T18:00,24.8,94,1.1,100,Heavy Rain
2026-06-30T19:00,24.3,95,1.0,100,Light Rain
2026-06-30T20:00,24.5,94,0.5,100,Light Rain
2026-06-30T21:00,24.6,94,0.7,100,Light Rain
2026-06-30T22:00,24.4,94,0.4,100,Light Rain
2026-06-30T23:00,24.3,93,0.2,100,Light Rain
2026-07-01T00:00,24.0,93,0.1,100,Cloudy
2026-07-01T01:00,23.9,93,0.0,94,Cloudy
2026-07-01T02:00,23.8,93,0.1,98,Cloudy
2026-07-01T03:00,23.6,94,0.1,99,Cloudy
2026-07-01T04:00,23.5,94,0.1,99,Cloudy
2026-07-01T05:00,23.5,96,0.0,100,Cloudy
2026-07-01T06:00,23.9,94,0.0,93,Cloudy
2026-07-01T07:00,24.4,88,0.3,100,Light Rain
2026-07-01T08:00,25.4,84,0.2,98,Light Rain
2026-07-01T09:00,26.7,76,0.3,88,Light Rain
2026-07-01T10:00,28.0,72,0.2,95,Light Rain
2026-07-01T11:00,29.7,64,1.0,100,Light Rain
2026-07-01T12:00,25.2,90,2.1,100,Heavy Rain
2026-07-01T13:00,26.1,85,1.4,95,Heavy Rain
2026-07-01T14:00,29.0,71,0.3,96,Light Rain
2026-07-01T15:00,27.9,72,0.1,99,Cloudy
2026-07-01T16:00,25.6,85,2.7,100,Heavy Rain
2026-07-01T17:00,25.7,92,3.8,99,Heavy Rain
2026-07-01T18:00,23.8,95,4.3,100,Heavy Rain
2026-07-01T19:00,24.0,96,2.0,100,Heavy Rain
2026-07-01T20:00,24.0,96,0.6,100,Light Rain
2026-07-01T21:00,23.7,96,0.4,100,Light Rain
2026-07-01T22:00,23.6,96,0.9,100,Light Rain
2026-07-01T23:00,23.4,96,0.4,100,Light Rain
2026-07-02T00:00,23.3,94,0.2,98,Light Rain
2026-07-02T01:00,23.3,95,0.1,99,Cloudy
2026-07-02T02:00,23.1,95,0.1,99,Cloudy
2026-07-02T03:00,23.0,95,0.1,100,Cloudy
2026-07-02T04:00,22.9,95,0.1,100,Cloudy
2026-07-02T05:00,23.2,96,0.1,100,Cloudy
2026-07-02T06:00,23.4,94,0.0,99,Cloudy
2026-07-02T07:00,24.0,90,0.0,95,Cloudy
2026-07-02T08:00,25.4,80,0.0,95,Cloudy
2026-07-02T09:00,26.6,73,0.0,98,Cloudy
2026-07-02T10:00,27.2,69,0.0,100,Cloudy
2026-07-02T11:00,27.0,70,0.1,100,Cloudy
2026-07-02T12:00,27.4,68,0.2,100,Light Rain
2026-07-02T13:00,28.1,65,0.0,100,Cloudy
2026-07-02T14:00,28.6,60,0.1,100,Cloudy
2026-07-02T15:00,27.3,68,0.4,100,Light Rain
2026-07-02T16:00,27.3,66,0.2,100,Light Rain
2026-07-02T17:00,27.2,72,0.0,98,Cloudy
2026-07-02T18:00,26.8,71,0.1,100,Cloudy
2026-07-02T19:00,26.0,74,0.0,100,Cloudy
2026-07-02T20:00,25.4,78,0.0,100,Cloudy
2026-07-02T21:00,24.8,82,0.0,100,Cloudy
2026-07-02T22:00,24.5,86,0.1,100,Cloudy
2026-07-02T23:00,24.3,85,0.1,100,Cloudy
2026-07-03T00:00,24.2,85,0.0,100,Cloudy
2026-07-03T01:00,24.0,86,0.1,100,Cloudy
2026-07-03T02:00,23.8,89,0.1,100,Cloudy
2026-07-03T03:00,23.6,89,0.1,100,Cloudy
2026-07-03T04:00,23.4,91,0.2,100,Light Rain
2026-07-03T05:00,23.2,94,0.4,99,Light Rain
2026-07-03T06:00,23.3,93,0.1,100,Cloudy
2026-07-03T07:00,23.7,91,0.1,100,Cloudy
2026-07-03T08:00,23.9,89,0.3,100,Light Rain
2026-07-03T09:00,24.4,88,0.3,100,Light Rain
2026-07-03T10:00,24.9,86,0.2,99,Light Rain
2026-07-03T11:00,24.5,95,2.2,100,Heavy Rain
2026-07-03T12:00,25.0,93,1.2,100,Heavy Rain
2026-07-03T13:00,25.7,84,0.2,100,Light Rain
2026-07-03T14:00,25.1,84,0.7,100,Light Rain
2026-07-03T15:00,25.0,86,0.6,100,Light Rain
2026-07-03T16:00,24.4,90,1.0,100,Light Rain
2026-07-03T17:00,24.8,86,1.9,100,Heavy Rain
2026-07-03T18:00,23.3,95,3.4,100,Heavy Rain
2026-07-03T19:00,23.3,93,2.1,100,Heavy Rain
2026-07-03T20:00,23.2,95,0.9,100,Light Rain
2026-07-03T21:00,23.1,96,0.5,100,Light Rain
2026-07-03T22:00,23.0,96,0.3,100,Light Rain
2026-07-03T23:00,22.7,92,0.4,100,Light Rain
2026-07-04T00:00,22.6,94,0.3,100,Light Rain
2026-07-04T01:00,22.4,95,0.6,100,Light Rain
2026-07-04T02:00,22.1,96,0.8,100,Light Rain
2026-07-04T03:00,22.0,97,0.9,100,Light Rain
2026-07-04T04:00,22.1,97,2.4,100,Heavy Rain
2026-07-04T05:00,22.2,96,2.5,100,Heavy Rain
2026-07-04T06:00,22.3,96,1.2,100,Heavy Rain
2026-07-04T07:00,22.4,96,0.8,100,Light Rain
2026-07-04T08:00,22.6,97,0.8,100,Light Rain
2026-07-04T09:00,22.9,96,0.7,100,Light Rain
2026-07-04T10:00,23.1,96,0.8,100,Light Rain
2026-07-04T11:00,24.9,89,0.7,100,Light Rain
2026-07-04T12:00,24.8,87,0.2,100,Light Rain
2026-07-04T13:00,25.3,83,0.2,100,Light Rain
2026-07-04T14:00,25.1,84,0.2,100,Light Rain
2026-07-04T15:00,25.3,82,0.1,100,Cloudy
2026-07-04T16:00,25.7,78,0.1,100,Cloudy
2026-07-04T17:00,26.7,72,0.3,100,Light Rain
2026-07-04T18:00,26.2,74,0.0,100,Cloudy
2026-07-04T19:00,25.1,80,0.0,100,Cloudy
2026-07-04T20:00,24.5,85,0.1,100,Cloudy
2026-07-04T21:00,24.2,84,0.2,100,Light Rain
2026-07-04T22:00,23.4,90,0.5,100,Light Rain
2026-07-04T23:00,23.0,92,0.7,100,Light Rain
2026-07-05T00:00,22.9,94,0.3,100,Light Rain
2026-07-05T01:00,22.8,95,0.2,99,Light Rain
2026-07-05T02:00,22.6,97,0.1,98,Cloudy
2026-07-05T03:00,22.6,97,0.0,100,Cloudy
2026-07-05T04:00,22.7,97,0.0,95,Cloudy
2026-07-05T05:00,23.0,96,0.0,100,Cloudy
2026-07-05T06:00,23.2,95,0.0,100,Cloudy
2026-07-05T07:00,23.9,91,0.0,97,Cloudy
2026-07-05T08:00,25.3,82,0.0,73,Cloudy
2026-07-05T09:00,26.7,75,0.0,89,Cloudy
2026-07-05T10:00,27.5,73,0.4,100,Light Rain
2026-07-05T11:00,28.8,67,0.1,100,Cloudy
2026-07-05T12:00,26.7,77,0.4,63,Light Rain
2026-07-05T13:00,28.6,71,0.3,32,Light Rain
2026-07-05T14:00,29.6,61,0.4,36,Light Rain
2026-07-05T15:00,29.2,62,0.2,52,Light Rain
2026-07-05T16:00,27.6,71,0.3,35,Light Rain
2026-07-05T17:00,27.7,71,0.2,96,Light Rain
2026-07-05T18:00,24.9,85,0.4,100,Light Rain
2026-07-05T19:00,24.2,93,0.6,91,Light Rain
2026-07-05T20:00,24.1,94,0.3,100,Light Rain
2026-07-05T21:00,23.9,93,0.1,91,Cloudy
2026-07-05T22:00,23.2,95,1.1,100,Heavy Rain
2026-07-05T23:00,23.2,93,1.2,100,Heavy Rain
2026-07-06T00:00,23.3,92,0.0,100,Cloudy
2026-07-06T01:00,23.3,90,0.0,100,Cloudy
2026-07-06T02:00,23.2,92,0.4,100,Light Rain
2026-07-06T03:00,22.9,97,3.5,100,Heavy Rain
2026-07-06T04:00,23.0,97,2.3,100,Heavy Rain
2026-07-06T05:00,22.7,98,1.0,100,Light Rain
2026-07-06T06:00,22.6,98,0.9,100,Light Rain
2026-07-06T07:00,23.0,97,0.7,100,Light Rain
2026-07-06T08:00,23.5,93,0.2,100,Light Rain
2026-07-06T09:00,23.9,92,0.5,100,Light Rain
2026-07-06T10:00,24.4,94,0.5,100,Light Rain
2026-07-06T11:00,26.4,82,0.4,100,Light Rain
2026-07-06T12:00,26.1,78,0.2,99,Light Rain
2026-07-06T13:00,25.3,86,0.5,97,Light Rain
2026-07-06T14:00,25.1,88,0.8,95,Light Rain
2026-07-06T15:00,26.8,79,0.6,100,Light Rain
2026-07-06T16:00,25.0,88,0.9,97,Light Rain
2026-07-06T17:00,26.5,79,0.4,99,Light Rain
2026-07-06T18:00,25.2,89,0.2,98,Light Rain
2026-07-06T19:00,24.3,92,1.1,100,Heavy Rain
2026-07-06T20:00,23.9,95,0.6,100,Light Rain
2026-07-06T21:00,23.6,96,0.9,100,Light Rain
2026-07-06T22:00,23.4,96,1.4,100,Heavy Rain
2026-07-06T23:00,23.4,96,1.3,100,Heavy Rain
2026-07-07T00:00,23.1,97,0.5,100,Light Rain
2026-07-07T01:00,23.0,98,1.1,100,Heavy Rain
2026-07-07T02:00,23.4,94,0.5,100,Light Rain
2026-07-07T03:00,23.4,96,0.5,100,Light Rain
2026-07-07T04:00,23.3,96,0.5,100,Light Rain
2026-07-07T05:00,22.6,96,0.4,100,Light Rain
2026-07-07T06:00,22.4,97,0.6,100,Light Rain
2026-07-07T07:00,22.7,96,0.5,100,Light Rain
2026-07-07T08:00,23.7,91,0.4,100,Light Rain
2026-07-07T09:00,24.5,88,0.5,100,Light Rain
2026-07-07T10:00,24.7,92,0.9,100,Light Rain
2026-07-07T11:00,24.6,94,1.5,100,Heavy Rain
2026-07-07T12:00,26.5,83,1.7,100,Heavy Rain
