customer_id,tenure_months,contract_type,monthly_charges,total_charges,support_tickets,churn
464,39,One Year,23.361360018328263,911.0930407148022,4,0
465,53,Month-to-Month,26.26532034553545,1392.0619783133789,3,0
466,42,One Year,110.64374533444109,4647.037304046526,2,0
467,58,One Year,33.92453711175952,1967.623152482052,2,0
468,39,Month-to-Month,73.24206822752171,2856.440660873347,5,1
469,14,One Year,61.10956026007065,855.5338436409891,3,0
470,5,One Year,54.73433262588427,273.67166312942135,5,0
471,35,Two Year,109.98333456872724,3849.4167099054534,2,0
472,18,One Year,22.18233967754895,399.2821141958811,3,0
473,9,One Year,86.37896861755891,777.4107175580302,8,0
474,58,One Year,116.33944342135504,6747.687718438592,4,0
475,17,Two Year,76.0168183461842,1292.2859118851313,6,0
476,7,Month-to-Month,113.68224620330918,795.7757234231642,9,1
477,46,Two Year,25.225787928602376,1160.3862447157094,1,0
478,13,Two Year,61.87933190741614,804.4313147964098,4,0
479,40,Month-to-Month,46.015779096205115,1840.6311638482046,8,1
480,42,Two Year,93.08209649807299,3909.4480529190655,2,0
481,9,Month-to-Month,118.12970904972467,1063.167381447522,8,1
482,50,Two Year,45.65300624442478,2282.650312221239,5,0
483,27,Month-to-Month,85.41746014740745,2306.271423980001,3,0
484,66,One Year,39.809763275974014,2627.444376214285,6,0
485,5,Two Year,76.53302545716099,382.66512728580494,7,1
486,29,Two Year,66.39324866883362,1925.404211396175,5,0
487,37,Two Year,117.2005329631537,4336.419719636687,4,0
488,38,Two Year,80.85272726964666,3072.403636246573,5,0
489,8,One Year,54.950637208681876,439.605097669455,4,0
490,65,Two Year,31.409578488793336,2041.622601771567,7,0
491,17,One Year,35.124682873493455,597.1196088493888,0,0
492,71,One Year,42.53169299512351,3019.750202653769,6,0
493,45,One Year,45.0966661340298,2029.3499760313412,9,0
494,4,One Year,105.06160578411378,420.2464231364551,9,0
495,36,Month-to-Month,76.12227882825249,2740.40203781709,1,0
496,70,Month-to-Month,72.33909113743664,5063.736379620565,8,0
497,31,Two Year,31.476887186921747,975.7835027945741,0,0
498,19,Month-to-Month,106.0139693349435,2014.2654173639264,9,1
499,61,Month-to-Month,92.28143032084837,5629.16724957175,5,1
500,54,Two Year,26.76683619000016,1445.4091542600086,8,0
501,39,Two Year,90.78350972297687,3540.556879196098,0,0
502,19,Two Year,74.35382173426461,1412.7226129510277,3,0
503,39,Month-to-Month,28.172534574677826,1098.7288484124351,3,0
504,67,Month-to-Month,65.83006415286565,4410.614298241998,8,0
505,45,Two Year,68.4696287130047,3081.1332920852115,4,0
506,13,One Year,36.57745401632758,475.5069022122585,4,0
507,58,Two Year,114.56981470002823,6645.049252601638,5,0
508,20,One Year,104.99753714806619,2099.9507429613236,0,0
509,61,One Year,86.90223373291083,5301.03625770756,0,0
510,39,Two Year,66.22955610006072,2582.952687902368,8,0
511,1,Two Year,61.17655415845085,61.17655415845085,2,1
512,3,Two Year,85.09734671509541,255.29204014528625,3,1
513,62,Month-to-Month,74.54318694069055,4621.677590322814,0,0
514,63,One Year,26.227310588188562,1652.3205670558793,8,0
515,25,Month-to-Month,71.25026487703317,1781.2566219258294,7,1
516,56,Month-to-Month,100.64036172328395,5635.860256503901,1,0
517,33,Two Year,65.9239877596958,2175.4915960699614,7,0
518,38,Month-to-Month,25.195657755426843,957.4349947062201,6,1
519,6,Two Year,98.6278199384033,591.7669196304198,5,0
520,58,One Year,40.13637821359744,2327.9099363886517,0,0
521,44,Two Year,45.862083488803876,2017.9316735073705,6,0
522,45,Month-to-Month,36.47063534322959,1641.1785904453316,9,0
523,32,Month-to-Month,53.02150648714976,1696.6882075887922,6,0
524,45,Two Year,95.6751505688635,4305.3817755988575,8,0
525,61,Two Year,71.93858595039373,4388.253742974018,0,0
526,47,Month-to-Month,40.488127415071254,1902.941988508349,1,0
527,21,One Year,107.78300781520409,2263.443164119286,8,0
528,36,One Year,107.95818549515292,3886.4946778255053,8,0
529,19,Two Year,107.05784250460069,2034.099007587413,5,0
530,20,One Year,43.87962113815393,877.5924227630786,5,0
531,57,Month-to-Month,65.12393441809881,3712.0642618316324,3,0
532,18,Two Year,118.49896561408751,2132.981381053575,3,0
533,47,Month-to-Month,97.20124763099903,4568.4586386569545,4,0
534,49,Month-to-Month,22.71674212255598,1113.1203640052431,2,0
535,14,One Year,26.520459126049204,371.2864277646888,0,0
536,15,Two Year,66.39313768123327,995.897065218499,0,0
537,31,Two Year,110.92202058615601,3438.582638170836,6,0
538,1,One Year,73.87017979527143,73.87017979527143,0,1
539,54,Month-to-Month,69.78125080342903,3768.187543385168,0,0
540,3,Month-to-Month,30.547369995663058,91.64210998698917,2,1
541,16,Month-to-Month,85.6780104724294,1370.8481675588705,9,1
542,57,Month-to-Month,102.21031606002255,5825.988015421285,3,0
543,12,Two Year,58.04200075075623,696.5040090090747,3,0
544,16,Two Year,97.56118509253275,1560.978961480524,1,0
545,24,One Year,116.44766539008116,2794.7439693619476,0,0
546,28,One Year,40.37664591276891,1130.5460855575293,2,0
547,8,Two Year,72.33296311947413,578.663704955793,3,0
548,36,Two Year,48.713795808457554,1753.696649104472,2,0
549,8,Month-to-Month,99.28544190338394,794.2835352270715,7,1
550,58,Month-to-Month,77.75933658811576,4510.041522110714,9,1
551,60,One Year,83.45824175503037,5007.494505301822,0,0
552,50,Two Year,99.79141596158941,4989.5707980794705,1,0
553,28,One Year,59.59704726624549,1668.7173234548736,6,0
554,41,Two Year,111.50900684070432,4571.869280468877,3,0
555,64,Month-to-Month,73.302886724614,4691.384750375296,7,1
556,27,One Year,35.7954822835348,966.4780216554396,2,0
557,63,One Year,89.58991181688025,5644.164444463456,5,0
558,17,Two Year,99.32613504382545,1688.5442957450325,8,0
559,33,Month-to-Month,51.676167706752665,1705.313534322838,0,0
560,29,One Year,105.7179256998753,3065.8198452963834,0,0
561,13,Month-to-Month,110.61432547657664,1437.9862311954962,7,1
562,46,One Year,47.6904487377809,2193.7606419379213,2,0
563,35,Month-to-Month,118.3521472715222,4142.325154503277,4,0
564,6,Two Year,34.071152804875844,204.42691682925505,0,0
565,69,One Year,40.201566840249,2773.908111977181,4,0
566,47,One Year,38.422483923802616,1805.8567444187229,5,0
567,25,Month-to-Month,109.39897100078704,2734.974275019676,7,1
568,66,Month-to-Month,85.42925523249619,5638.330845344748,2,0
569,10,One Year,35.21042832222729,352.1042832222729,2,0
570,56,Two Year,64.03234183683489,3585.8111428627535,9,0
571,30,Month-to-Month,81.5298025069802,2445.8940752094063,8,1
572,5,Month-to-Month,28.34640849893833,141.73204249469165,3,0
573,33,Month-to-Month,108.24163684073388,3571.974015744218,3,0
574,65,One Year,100.36035354415351,6523.422980369978,6,0
575,18,One Year,70.52067735766383,1269.3721924379488,1,0
576,49,One Year,116.71266152591704,5718.920414769935,7,0
577,11,One Year,61.77609792750997,679.5370772026097,5,0
578,26,Two Year,118.41103190364979,3078.6868294948945,2,0
579,63,Two Year,86.79199988036271,5467.895992462851,8,0
580,59,One Year,83.46712732539415,4924.560512198254,4,0
581,27,Two Year,36.5954895295785,988.0782172986195,7,0
582,49,Month-to-Month,108.1927758304644,5301.446015692755,6,1
583,33,Month-to-Month,62.74896879206152,2070.71597013803,7,0
584,1,Month-to-Month,36.223340578247935,36.223340578247935,6,1
585,21,One Year,21.260751997575905,446.475791949094,2,0
586,55,Month-to-Month,75.97556836383825,4178.656260011104,1,0
587,6,Two Year,72.73996221226764,436.43977327360585,6,0
588,69,One Year,91.93536223691585,6343.539994347194,2,0
589,5,Two Year,109.02580530178021,545.129026508901,2,1
590,3,Month-to-Month,27.940658464302953,83.82197539290885,1,1
591,53,Month-to-Month,93.14964903403623,4936.93139880392,3,0
592,23,Month-to-Month,38.74119440975822,891.0474714244391,7,1
593,53,One Year,105.8177053157164,5608.338381732969,0,0
594,37,Two Year,101.90635138616561,3770.5350012881277,0,0
595,17,One Year,74.07937549855444,1259.3493834754254,4,0
596,1,One Year,91.02427986233116,91.02427986233116,4,0
597,51,Month-to-Month,51.43501131837484,2623.185577237117,0,0
598,45,One Year,67.11678989328146,3020.255545197666,5,0
599,4,One Year,102.16368977104716,408.65475908418864,0,0
600,62,Month-to-Month,65.92651971732138,4087.444222473926,4,0
601,65,One Year,55.77982653254418,3625.6887246153715,8,0
602,32,Month-to-Month,69.42124472503,2221.47983120096,4,0
603,34,Month-to-Month,102.82492524372184,3496.047458286542,5,1
604,39,Month-to-Month,53.520804737087275,2087.3113847464037,7,0
605,26,Month-to-Month,37.37615931357438,971.7801421529338,0,0
606,34,One Year,91.20140203307808,3100.8476691246547,1,0
607,54,Month-to-Month,102.59782127080818,5540.282348623642,8,1
608,3,Month-to-Month,30.063747852353334,90.19124355706,2,1
609,50,One Year,43.98741127559447,2199.3705637797234,5,0
610,12,One Year,34.197198976099386,410.36638771319264,4,0
611,65,Two Year,54.79414115821666,3561.6191752840828,1,0
612,54,One Year,65.03509789054127,3511.895286089228,6,0
613,5,One Year,94.88263369633064,474.4131684816532,3,1
614,57,Two Year,85.11475848816741,4851.541233825543,0,0
615,17,One Year,82.09285674784311,1395.578564713333,3,0
616,47,One Year,55.23749466096544,2596.162249065376,5,0
617,23,One Year,104.144755308476,2395.3293720949478,6,0
618,14,One Year,67.12871673981645,939.8020343574303,6,0
619,66,Two Year,117.91049380151546,7782.09259090002,6,0
620,51,One Year,83.41421382957368,4254.124905308257,2,0
621,38,One Year,32.62647415645027,1239.8060179451104,5,0
622,64,Two Year,87.6177562075434,5607.536397282777,7,0
623,38,Month-to-Month,52.5104015431699,1995.3952586404562,3,0
624,50,Two Year,88.63271966860974,4431.635983430487,7,0
625,30,Month-to-Month,26.964114816240574,808.9234444872172,1,0
626,51,Two Year,37.48814371759594,1911.895329597393,9,0
627,63,Two Year,105.57372589057863,6651.144731106454,8,0
628,52,One Year,42.71795570235149,2221.3336965222775,8,0
629,38,Month-to-Month,103.704112524294,3940.7562759231723,7,1
630,30,One Year,47.92760884544104,1437.8282653632314,9,0
631,51,Month-to-Month,84.28819100587077,4298.697741299409,9,0
632,5,Two Year,89.4150573509831,447.0752867549155,0,1
633,29,Two Year,71.2654753145053,2066.6987841206537,1,0
634,4,Month-to-Month,50.53106766967313,202.1242706786925,5,1
635,10,One Year,41.26443763710961,412.6443763710961,9,0
636,56,One Year,23.31893545624262,1305.8603855495867,4,0
637,17,One Year,50.39464012407238,856.7088821092304,8,0
638,17,One Year,85.3162790531283,1450.376743903181,4,0
639,69,Two Year,113.83048184484826,7854.303247294531,1,0
640,34,Two Year,107.1204482263052,3642.0952396943767,9,0
641,6,Two Year,96.60647765353026,579.6388659211816,3,0
642,53,Two Year,98.84473432532987,5238.770919242483,8,0
643,66,Two Year,86.49849034759953,5708.900362941569,0,0
644,43,One Year,46.0286857566003,1979.2334875338126,0,0
645,23,One Year,110.71950307058299,2546.5485706234085,6,0
646,55,One Year,87.0732311905834,4789.027715482087,2,0
647,16,One Year,76.04406309804399,1216.7050095687039,9,0
648,8,Two Year,31.09894692134811,248.79157537078487,1,0
649,4,Two Year,64.70555438064254,258.82221752257016,8,0
650,4,Two Year,66.03582712019264,264.14330848077054,2,1
651,56,Month-to-Month,106.45636095226699,5961.556213326951,1,0
652,25,One Year,74.66482201877885,1866.6205504694713,7,0
653,67,One Year,58.04005489704097,3888.6836781017446,9,0
654,67,Two Year,117.68003285106593,7884.562201021417,5,0
655,27,One Year,31.072059332631568,838.9456019810523,5,0
656,32,One Year,62.25484283119446,1992.1549705982227,9,0
657,50,Two Year,24.20246751714053,1210.1233758570265,6,0
658,61,Month-to-Month,93.99041207669303,5733.415136678275,6,0
659,51,Month-to-Month,111.80765521991506,5702.190416215668,5,1
660,19,Month-to-Month,48.003732955048946,912.07092614593,3,0
661,21,Two Year,105.83416767991208,2222.5175212781537,8,0
662,5,One Year,49.221823046189776,246.10911523094887,5,1
663,42,Two Year,111.07701616439152,4665.234678904444,3,0
664,61,Two Year,95.3961903596784,5819.167611940383,2,0
665,22,One Year,100.49067768414386,2210.7949090511647,3,0
666,21,Month-to-Month,21.80065556004545,457.8137667609544,2,0
667,70,Month-to-Month,116.2810357074026,8139.672499518181,1,0
668,1,Two Year,92.66709920703232,92.66709920703232,4,0
669,5,Month-to-Month,50.47510953861333,252.37554769306666,1,1
670,12,Two Year,102.9394664858847,1235.2735978306164,5,0
671,46,Two Year,48.152119841493,2214.9975127086777,2,0
672,34,One Year,107.2753839566128,3647.363054524835,5,0
673,49,One Year,31.2580390411937,1531.6439130184913,9,0
674,45,One Year,90.36859774607957,4066.5868985735806,8,0
675,27,Two Year,74.06984766449104,1999.885886941258,0,0
676,26,One Year,29.653447019544082,770.9896225081461,5,0
677,47,Month-to-Month,44.1893828258839,2076.9009928165433,8,1
678,56,Month-to-Month,21.240403627731478,1189.4626031529629,3,0
679,63,Two Year,66.87679654645058,4213.238182426387,1,0
680,48,Two Year,50.12652607600003,2406.0732516480016,3,0
681,61,One Year,79.83574842977589,4869.98065421633,0,0
682,26,Two Year,49.72378077086172,1292.8183000424049,2,0
683,36,Two Year,49.99191115069847,1799.7088014251449,9,0
684,1,Month-to-Month,94.31931987316034,94.31931987316034,8,1
685,8,Month-to-Month,24.814283597835345,198.51426878268276,9,1
686,52,One Year,110.28949951919873,5735.053974998334,4,0
687,47,Two Year,105.22638743911814,4945.640209638553,5,0
688,56,Two Year,86.78046832264066,4859.706226067877,2,0
689,14,Month-to-Month,79.32215701073844,1110.510198150338,4,0
690,28,Two Year,109.23024981396523,3058.4469947910266,7,0
691,2,Month-to-Month,38.53301795287145,77.0660359057429,5,1
692,26,One Year,27.89691621908286,725.3198216961543,3,0
693,14,Month-to-Month,43.95101699095381,615.3142378733534,1,0
694,59,Two Year,99.45782787001903,5868.011844331123,8,0
695,56,One Year,23.46702667264833,1314.1534936683065,0,0
696,7,Month-to-Month,78.28068350834897,547.9647845584428,0,0
697,3,Month-to-Month,119.54375161913099,358.63125485739295,3,0
698,23,One Year,105.56960938375394,2428.1010158263407,6,0
699,18,One Year,72.14456890435895,1298.602240278461,0,0
700,38,Month-to-Month,26.364090928664233,1001.8354552892408,8,1
701,15,Two Year,103.13735143857099,1547.0602715785649,3,0
702,64,Month-to-Month,79.89785081772106,5113.462452334148,2,0
703,28,One Year,31.493299705956684,881.8123917667872,0,0
704,39,Month-to-Month,29.385728482335622,1146.0434108110892,9,0
705,57,One Year,110.96268194365923,6324.872870788577,3,0
706,17,One Year,86.92002629380784,1477.6404469947333,8,0
707,44,Two Year,102.92867993167555,4528.861916993724,9,0
708,25,One Year,107.89789002822673,2697.447250705668,5,0
709,17,One Year,77.17723520483221,1312.0129984821476,5,0
710,13,Two Year,71.74463517550413,932.6802572815536,0,0
711,25,One Year,63.042741032099016,1576.0685258024755,9,0
712,68,Two Year,51.69465877911193,3515.2367969796114,1,0
713,10,Two Year,63.459596085871176,634.5959608587118,5,0
714,67,One Year,97.38796557301563,6524.993693392047,1,0
715,18,One Year,80.19234310151316,1443.462175827237,2,0
716,34,Month-to-Month,109.2523289954846,3714.5791858464763,3,0
717,8,Two Year,64.33800143791876,514.7040115033501,4,0
718,40,Month-to-Month,80.7089578718754,3228.358314875016,8,1
719,42,One Year,83.13075530919888,3491.4917229863527,3,0
720,41,Month-to-Month,79.16971623063256,3245.958365455935,8,1
721,6,Two Year,90.26337730855164,541.5802638513098,9,0
722,52,Month-to-Month,43.74334683748063,2274.654035548993,2,0
723,26,Two Year,71.23637775457907,1852.1458216190558,7,0
724,64,One Year,30.42248028083477,1947.0387379734252,0,0
725,59,One Year,58.45113276448126,3448.616833104394,8,0
726,56,Two Year,68.76670686212644,3850.9355842790806,8,0
727,59,One Year,85.22242595454725,5028.123131318288,9,0
728,70,One Year,115.05310525862035,8053.717368103425,1,0
729,33,One Year,80.06510665483559,2642.1485196095746,3,0
730,53,One Year,94.35939161765597,5001.047755735766,7,0
731,22,Two Year,70.62660594952027,1553.785330889446,6,0
732,21,Month-to-Month,83.41040313763312,1751.6184658902957,0,0
733,70,Month-to-Month,27.093221613377345,1896.525512936414,4,0
734,70,One Year,45.4391580841847,3180.741065892929,6,0
735,4,Month-to-Month,56.185309320513866,224.74123728205547,3,1
736,62,Month-to-Month,67.24933550065136,4169.458801040384,0,0
737,62,One Year,24.564874550238372,1523.022222114779,8,0
738,24,One Year,34.00240975533177,816.0578341279625,4,0
739,55,Month-to-Month,47.68143077913058,2622.4786928521817,1,0
740,9,Two Year,117.15326909010507,1054.3794218109456,7,0
741,3,One Year,53.134700710305076,159.40410213091522,1,1
742,31,Two Year,68.20410581120825,2114.327280147456,2,0
743,40,Month-to-Month,39.60977127383929,1584.3908509535718,9,0
744,36,One Year,81.07800710757682,2918.8082558727656,0,0
745,24,Two Year,48.068321551597435,1153.6397172383386,1,0
746,6,One Year,40.69925784384267,244.19554706305604,6,0
747,66,Month-to-Month,71.65726284459791,4729.379347743462,9,1
748,4,Two Year,20.550579916042082,82.20231966416833,1,0
749,6,Month-to-Month,20.766403264922534,124.59841958953521,5,0
750,51,Month-to-Month,41.90688091018578,2137.2509264194746,2,0
751,62,One Year,23.672136250082115,1467.6724475050912,3,0
752,57,Two Year,30.802575413069135,1755.7467985449407,7,0
753,66,Month-to-Month,53.88606493387516,3556.4802856357605,2,0
754,8,Month-to-Month,100.25856795798128,802.0685436638503,9,0
755,26,Two Year,77.20486433693009,2007.3264727601822,5,0
756,51,Month-to-Month,71.26677259564164,3634.6054023777237,0,0
757,45,Month-to-Month,49.348882320812166,2220.6997044365476,6,1
758,44,Two Year,113.17537194328163,4979.716365504391,7,0
759,5,Two Year,59.70150412371917,298.50752061859583,7,0
760,70,Two Year,28.70927667957715,2009.6493675704005,2,0
761,26,Two Year,81.70665161178013,2124.3729419062834,9,0
762,68,One Year,31.383839347660142,2134.1010756408896,0,0
763,19,Two Year,54.52231428016921,1035.923971323215,8,0
764,20,One Year,70.7411938717809,1414.8238774356178,5,0
765,12,One Year,107.42225246851758,1289.067029622211,8,0
766,47,One Year,69.35465803401186,3259.6689275985577,6,0
767,1,Month-to-Month,90.22587660316643,90.22587660316643,0,0
768,14,One Year,119.28168389990704,1669.9435745986984,0,0
769,64,One Year,33.148911989798165,2121.5303673470826,5,0
770,38,Month-to-Month,47.473152551951955,1803.9797969741744,4,0
771,37,Month-to-Month,59.45760755976464,2199.9314797112916,8,0
772,11,Month-to-Month,62.18281785388314,684.0109963927146,1,0
773,3,Two Year,61.102107526554576,183.30632257966374,7,0
774,33,Month-to-Month,110.76110025565549,3655.1163084366312,4,0
775,6,Month-to-Month,91.40326444668564,548.4195866801139,1,0
776,50,One Year,80.79052140907038,4039.526070453519,9,0
777,10,Month-to-Month,50.93727178627821,509.3727178627821,5,1
778,5,Two Year,102.37903842212947,511.8951921106474,9,1
779,23,Month-to-Month,115.5060511484989,2656.6391764154746,7,1
780,10,Two Year,102.11982825502265,1021.1982825502265,3,0
781,44,Month-to-Month,20.15651051914729,886.8864628424808,1,0
782,2,Month-to-Month,83.64013701834071,167.28027403668142,4,1
783,13,Month-to-Month,25.11353814421007,326.4759958747309,1,0
784,40,Month-to-Month,45.76072203337219,1830.4288813348876,1,0
785,2,Two Year,25.952470034777168,51.904940069554335,5,0
786,65,Two Year,80.37954529493877,5224.67044417102,9,0
787,63,One Year,88.65899134926067,5585.516455003422,8,0
788,17,Two Year,31.448763806590513,534.6289847120387,3,0
789,9,Month-to-Month,58.38388830449795,525.4549947404815,5,1
790,15,One Year,65.62365089555419,984.3547634333129,6,0
791,24,One Year,56.90530217609166,1365.7272522261999,5,0
792,38,One Year,32.1025000485193,1219.8950018437336,7,0
793,35,Month-to-Month,61.89477901874754,2166.317265656164,3,0
794,49,Two Year,95.11780478084181,4660.772434261248,0,0
795,69,Month-to-Month,27.100766453325548,1869.9528852794629,6,1
796,62,One Year,28.018001408190344,1737.1160873078013,2,0
797,60,Month-to-Month,55.47712918359842,3328.6277510159052,5,0
798,50,Month-to-Month,114.1725711618925,5708.628558094625,1,0
799,9,Two Year,86.85726467229141,781.7153820506227,8,0
800,34,Two Year,87.86699566725648,2987.4778526867203,0,0
801,35,One Year,56.1919990837865,1966.7199679325274,5,0
802,1,Month-to-Month,79.36607912085384,79.36607912085384,5,0
803,40,Month-to-Month,21.01311840277434,840.5247361109735,4,0
804,64,Two Year,83.60960464095422,5351.01469702107,4,0
805,22,Month-to-Month,111.32869475762368,2449.231284667721,0,0
806,60,Month-to-Month,81.25734683448192,4875.440810068915,9,0
807,64,Month-to-Month,107.3698593466345,6871.670998184608,4,0
808,11,Two Year,92.39730554660937,1016.3703610127031,1,0
809,14,One Year,32.055841640369025,448.78178296516637,6,0
810,60,One Year,110.24533072858418,6614.719843715051,2,0
811,30,Month-to-Month,26.64438443557749,799.3315330673247,3,0
812,35,One Year,73.39674725477639,2568.8861539171735,2,0
813,37,Two Year,34.213712379345765,1265.9073580357933,2,0
814,5,Two Year,21.170661073090407,105.85330536545203,3,0
815,26,One Year,62.2034260127639,1617.2890763318615,4,0
816,62,One Year,49.50407076541562,3069.2523874557683,0,0
817,4,Month-to-Month,68.60004937976029,274.40019751904117,3,1
818,42,One Year,77.71998867345508,3264.2395242851135,7,0
819,18,Month-to-Month,24.373907230894737,438.73033015610525,9,1
820,40,Month-to-Month,32.30032951237456,1292.0131804949824,6,0
821,39,Two Year,75.86423964504255,2958.7053461566593,8,0
822,14,Two Year,54.316735317265824,760.4342944417215,4,0
823,32,Two Year,92.9173487549448,2973.3551601582335,9,0
824,51,Two Year,85.22916485919397,4346.687407818893,3,0
825,38,One Year,104.56043629899068,3973.296579361646,7,0
826,23,Two Year,89.24928266692253,2052.733501339218,8,0
827,63,One Year,62.99310773901481,3968.565787557933,6,0
828,15,Two Year,87.29666223944324,1309.4499335916485,6,0
829,25,One Year,47.538117425541856,1188.4529356385465,4,0
830,17,Month-to-Month,50.631349877821265,860.7329479229616,3,0
831,66,One Year,98.89851599207933,6527.302055477236,9,0
832,53,One Year,64.64195164015823,3426.0234369283858,0,0
833,51,Two Year,99.83803405183525,5091.739736643598,9,0
834,39,One Year,102.24223736682784,3987.447257306286,9,0
835,51,Month-to-Month,105.75623376612837,5393.567922072547,6,0
836,70,Month-to-Month,111.66352358412072,7816.446650888451,0,0
837,6,Two Year,63.098522051329624,378.5911323079778,0,0
838,67,Month-to-Month,51.88668183211388,3476.40768275163,4,0
839,7,One Year,78.21987465941139,547.5391226158797,8,0
840,51,Month-to-Month,57.117242343762754,2912.9793595319006,5,1
841,42,Two Year,80.1074166800233,3364.5115005609787,2,0
842,64,One Year,90.55858626438246,5795.749520920477,2,0
843,15,Two Year,88.84050184921368,1332.6075277382051,6,0
844,29,One Year,57.45528870201213,1666.2033723583518,5,0
845,33,Month-to-Month,36.68602016987528,1210.6386656058842,8,0
846,27,Two Year,63.05293384622075,1702.4292138479605,5,0
847,36,Two Year,34.25941440819088,1233.3389186948716,4,0
848,29,One Year,109.00970351838083,3161.2814020330443,9,0
849,38,Two Year,54.58774607378574,2074.334350803858,6,0
850,57,One Year,35.44597472233238,2020.4205591729456,0,0
851,27,One Year,22.544775990575086,608.7089517455273,6,0
852,55,One Year,84.58223862864843,4652.023124575663,2,0
853,33,One Year,83.69023174547432,2761.7776476006525,8,0
854,68,Month-to-Month,54.060416658129164,3676.108332752783,5,1
855,66,One Year,27.1711888847651,1793.2984663944967,8,0
856,10,Two Year,60.9628894895232,609.628894895232,4,0
857,5,Month-to-Month,51.121749506339356,255.6087475316968,6,1
858,38,Two Year,87.71206397350093,3333.0584309930355,3,0
859,13,Month-to-Month,80.57792494526903,1047.5130242884975,6,0
860,31,One Year,56.459372819754,1750.240557412374,0,0
861,47,Month-to-Month,41.78925542549901,1964.0950049984533,6,0
862,52,Month-to-Month,118.80359661555919,6177.787024009078,7,1
863,56,Two Year,65.40016211961148,3662.409078698243,4,0
864,15,Two Year,88.82742357802371,1332.4113536703558,1,0
865,29,One Year,34.055296757836075,987.6036059772462,4,0
866,8,Month-to-Month,68.55896996593978,548.4717597275182,5,1
867,5,Month-to-Month,22.75367198694655,113.76835993473276,1,1
868,29,Month-to-Month,70.54551179104499,2045.8198419403047,5,1
869,47,One Year,116.40174071177023,5470.881813453201,5,0
870,68,One Year,58.420671298580025,3972.6056483034417,0,0
871,45,One Year,23.89960125749116,1075.482056587102,0,0
872,2,One Year,23.095579091934354,46.19115818386871,9,0
873,27,One Year,58.798675994686946,1587.5642518565476,2,0
874,36,Two Year,36.00249364631941,1296.0897712674987,9,0
875,36,Month-to-Month,22.33520963281859,804.0675467814692,9,1
876,26,Month-to-Month,95.62136139501769,2486.1553962704597,2,0
877,43,Month-to-Month,65.85230088818906,2831.6489381921297,3,0
878,27,Month-to-Month,48.92447719726545,1320.9608843261672,1,0
879,69,Month-to-Month,110.00831830164807,7590.573962813717,8,1
880,20,Month-to-Month,31.61389602005256,632.2779204010512,9,0
881,11,Month-to-Month,115.59188289553192,1271.510711850851,6,1
882,38,Month-to-Month,51.39667173773528,1953.0735260339407,6,0
883,6,Two Year,108.84036723086813,653.0422033852087,5,0
884,23,Month-to-Month,80.29428764794616,1846.7686159027617,2,0
885,47,Two Year,102.67073597414874,4825.524590784991,5,0
886,46,One Year,118.40131632104642,5446.460550768135,7,0
887,12,Month-to-Month,48.84054378187457,586.0865253824949,7,1
888,13,One Year,116.1135485407593,1509.4761310298709,8,0
889,62,One Year,58.94818949024204,3654.7877483950065,0,0
890,60,One Year,58.55119047369223,3513.0714284215337,0,0
891,43,Two Year,54.03871042545057,2323.6645482943745,2,0
892,68,One Year,74.14076073475852,5041.571729963579,2,0
893,5,One Year,35.41450431784871,177.07252158924354,9,0
894,37,One Year,75.37114853580113,2788.732495824642,7,0
895,31,Month-to-Month,74.1704812410004,2299.2849184710126,9,1
896,9,Month-to-Month,96.190181260487,865.7116313443829,0,0
897,51,Two Year,103.36499619375856,5271.614805881686,1,0
898,29,Two Year,64.0441350312424,1857.2799159060298,1,0
899,40,Month-to-Month,50.233324935149376,2009.332997405975,2,0
900,41,Two Year,45.93348973170944,1883.2730790000871,5,0
901,11,Month-to-Month,39.46238367048719,434.0862203753591,0,0
902,23,One Year,25.76475821990249,592.5894390577573,1,0
903,1,One Year,54.244797883471335,54.244797883471335,0,1
904,46,Two Year,47.02476921307833,2163.1393838016033,4,0
905,21,Month-to-Month,116.64173858664074,2449.4765103194554,6,1
906,36,Month-to-Month,75.77088262500439,2727.751774500158,7,0
907,54,Two Year,54.72770390305075,2955.2960107647405,9,0
908,57,Month-to-Month,78.0467600993696,4448.6653256640675,0,0
909,1,One Year,33.91967013456955,33.91967013456955,6,1
910,63,Two Year,64.40437492022029,4057.4756199738786,4,0
911,54,Two Year,82.62343214210638,4461.665335673744,9,0
912,55,Month-to-Month,68.88978317924514,3788.9380748584827,0,0
913,40,Two Year,60.177880065432426,2407.115202617297,2,0
914,15,Month-to-Month,119.38483888996981,1790.7725833495472,6,1
915,21,Month-to-Month,108.0314762148927,2268.661000512747,9,1
916,47,Month-to-Month,82.34059581594401,3870.0080033493687,0,0
917,53,Month-to-Month,76.93773611822829,4077.700014266099,6,1
918,9,Month-to-Month,82.0660479824584,738.5944318421256,4,0
919,52,Two Year,40.13121078224333,2086.822960676653,0,0
920,57,One Year,59.51377432643186,3392.2851366066157,0,0
921,26,One Year,23.945953289089932,622.5947855163382,0,0
922,41,Two Year,67.55460374868267,2769.7387536959895,8,0
923,35,Two Year,74.30245839576631,2600.5860438518207,2,0
924,63,One Year,42.774973610320956,2694.82333745022,4,0
925,25,One Year,116.40288471655137,2910.072117913784,9,0
926,38,One Year,110.9454610937242,4215.92752156152,8,0
927,2,One Year,92.21432354559059,184.42864709118118,5,1
928,7,One Year,73.33866287653626,513.3706401357538,8,0
